case_name,scenario_index,converged,solve_time_s,objective_eur,max_line_loading_pct,min_vm_pu,max_vm_pu,active_set_key,power_balance_residual_mw,line_violation_pct,voltage_violation_pu,active_line_constraints,active_voltage_constraints,active_gen_max_constraints,active_gen_min_constraints,load_scale,reactive_scale,renewable_scale,ramp_max,smoothness,std_power,complementarity,sample_id,sample_seed
case30,124,True,0.14874369999961345,513.9745493972825,96.73978537947208,1.027685564902764,1.0799995594586516,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.7392189223293144e-08,0.0,0.0,0,9,0,0,0.9638271693898368,0.8538052003365582,0.25733506801326106,0.2193448645264599,0.0203135403940717,0.1370398321164788,-0.3108678719529694,1,2026
case30,128,True,0.14644049999878916,513.961598715196,97.81983140364008,1.0279631028908744,1.0799993261270457,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",1.21964307187028e-06,0.0,0.0,1,9,0,0,0.9930949704668908,0.8444817760232566,0.4190362713691659,0.1094547154718375,0.0246205008708005,0.0911367539386933,0.7009065644649598,1,2026
case30,154,True,0.1699025999987498,498.883960362878,93.99835121254127,1.0286302275888402,1.0799996433718126,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.517621172122176e-08,0.0,0.0,0,9,0,0,0.9311263550101726,0.8313175151383732,0.1935330223892956,0.0384502124739116,0.0117815125655869,0.0418038312571253,0.5633026704498756,1,2026
case30,159,True,0.17564759999913804,498.949241691916,93.65230403061128,1.0286216362445502,1.079999648053102,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.3422237866176374e-08,0.0,0.0,0,8,0,0,0.924185075727133,0.8316437169241486,0.15473337628981634,0.1147280788141299,0.0101766231779145,0.0445996579642007,0.1693864038836652,1,2026
case30,160,True,0.16143510000074457,508.8161631481601,95.77105408988093,1.028092010220526,1.079999595350239,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.921736529439613e-08,0.0,0.0,0,9,0,0,0.9547009074349719,0.8433655675484839,0.24669847247325222,0.2379285250104578,0.0211095670988013,0.0889356612304533,0.2657677578648574,1,2026
case30,185,True,0.15370100000109232,514.4106261354766,96.79556603620124,1.0276850619364553,1.0799995556476967,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.8441183004021013e-08,0.0,0.0,0,9,0,0,0.9651708706634227,0.8535745314900784,0.2613781077023832,0.2483156562308619,0.0199811853723626,0.1362632641956965,-0.3096001789341286,1,2026
case30,193,True,0.15465150000090944,530.7454445001144,99.99997461851412,1.0264816575378135,1.0799992719625156,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",8.201032193122515e-06,0.0,0.0,1,7,0,0,1.0411898829985837,0.8476353441385852,0.5560479230058054,0.0694854285278394,0.0205172467688551,0.1088283623645064,-0.1406150369204353,1,2026
case30,194,True,0.15597730000081356,532.7157933706205,99.99997483079268,1.0262434624907315,1.0799994049615647,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",1.2581355312679676e-05,0.0,0.0,1,7,0,0,1.024987277238737,0.8660700629750158,0.4514656512605472,0.3246892808645659,0.0497974906839148,0.1686659756905054,-0.3600490012868292,1,2026
case118,20,True,0.3399363999997149,116964.85027209569,4.115083649464004,1.021371440486953,1.0599999910056341,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.9579946297199058e-05,0.0,0.0,0,39,0,22,0.9665246858645284,0.8461859686232912,0.28332876531501555,0.1446589050294898,0.0328351754308339,0.092161986571551,0.3063459283583987,1,2026
case118,29,True,0.33767429999898013,117062.22020749243,4.116850617072484,1.0211704287382724,1.0599999935403392,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2810213817715521e-05,0.0,0.0,0,39,0,21,0.9610818582342691,0.8426435261912558,0.24280796711790803,0.1626215736453757,0.019280327397211,0.087150305726172,0.0218990393907583,1,2026
case118,46,True,0.38889039999958186,118197.44452669352,4.124522968724967,1.020864258768663,1.0599999937218199,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3406859565634477e-05,0.0,0.0,0,39,0,20,0.9617939762423835,0.850502204358694,0.201748030252841,0.1846738915662998,0.022412505055539,0.120308879312259,-0.5661158630118791,1,2026
case118,47,True,0.35155569999915315,113788.89009254999,4.096285218688515,1.020847774673814,1.0599999933221051,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.549831233977784e-05,0.0,0.0,0,40,0,25,0.9293924297218698,0.8392110727022631,0.16258651136341642,0.1881509130729844,0.039244100707106,0.0552142480681095,-0.105898405194518,1,2026
case118,55,True,0.35024040000098466,118130.83929680969,4.119003826158121,1.0225792307258879,1.0599999920009533,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.6112362192520777e-05,0.0,0.0,0,39,0,20,0.9891486814453889,0.84202599730588,0.38831877022015243,0.1523101432246243,0.0290545804638032,0.0763462401017979,0.7626374219505826,1,2026
case118,68,True,0.37364159999924595,120134.93020103387,4.131908380275668,1.0212576533663742,1.0599999921687582,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.3823306179338033e-05,0.0,0.0,0,37,0,20,0.9938551394513744,0.8732862726710179,0.33902448101241633,0.4409006904724973,0.0399229039299001,0.2095461361983449,-0.5082208671577281,1,2026
case118,97,True,0.3334203999984311,123554.11266230533,4.144162832649748,1.0231703085154311,1.0599999427722737,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",0.00016353225271359406,0.0,0.0,0,35,0,19,1.0480874168130265,0.8560381434153754,0.566353356759272,0.084266592905516,0.0144673158860006,0.1519728479813427,-0.3325027306429458,1,2026
case118,105,True,0.3418421999995189,114688.3476317508,4.102818304644754,1.0208410447353442,1.05999999351493,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.294408085390387e-05,0.0,0.0,0,40,0,25,0.9361917040089806,0.8367916211520577,0.1717553341080362,0.1759792231169728,0.0128739684630022,0.0657923037668974,0.2211584978111533,1,2026
case118,106,True,0.34458679999988817,117894.776678266,4.120405049305295,1.021234258708842,1.059999990603462,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.4372528088179024e-05,0.0,0.0,0,38,0,20,0.9742978711008647,0.8545524005191941,0.29798142346338385,0.0891475027082159,0.0155386441773819,0.1443429298512063,-0.1663849842980463,1,2026
case118,123,True,0.37659979999989446,116289.5356825782,4.112704369761866,1.02077165042929,1.0599999933377826,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.972100784541908e-05,0.0,0.0,0,40,0,22,0.9526094924585332,0.845117056908398,0.21716588245699694,0.0639796975389819,0.0135462983379125,0.103085105488972,0.2401333776093883,1,2026
case118,124,True,0.34933639999871957,117159.70004457819,4.1171805416160305,1.0208589600561846,1.0599999925098282,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.6754231893401084e-05,0.0,0.0,0,39,0,21,0.9638271693898368,0.8538052003365582,0.25733506801326106,0.2193448645264599,0.0203135403940717,0.1370398321164788,-0.3108678719529694,1,2026
case118,128,True,0.4001332999996521,118028.8642639823,4.117518472186539,1.0228849476338804,1.05999999907656,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",3.363078420193233e-06,0.0,0.0,0,38,0,22,0.9930949704668908,0.8444817760232566,0.4190362713691659,0.1094547154718375,0.0246205008708005,0.0911367539386933,0.7009065644649598,1,2026
case118,154,True,0.4041152999998303,113312.60692579983,4.091360341160648,1.0216648229526233,1.0599999938435636,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.097574403274848e-05,0.0,0.0,0,40,0,26,0.9311263550101726,0.8313175151383732,0.1935330223892956,0.0384502124739116,0.0117815125655869,0.0418038312571253,0.5633026704498756,1,2026
case118,159,True,0.35542829999940295,113120.69666063279,4.0907684835024885,1.0212053244812893,1.0599999932903783,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.5358881089232455e-05,0.0,0.0,0,40,0,26,0.924185075727133,0.8316437169241486,0.15473337628981634,0.1147280788141299,0.0101766231779145,0.0445996579642007,0.1693864038836652,1,2026
case118,160,True,0.3371946000006574,115906.86441723832,4.109142426111324,1.0212550972631875,1.0599999932375512,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3560364976683559e-05,0.0,0.0,0,40,0,24,0.9547009074349719,0.8433655675484839,0.24669847247325222,0.2379285250104578,0.0211095670988013,0.0889356612304533,0.2657677578648574,1,2026
case118,185,True,0.3400378999995155,117282.95404649473,4.117809592534223,1.0209181061003592,1.0599999922528969,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.7256605474358366e-05,0.0,0.0,0,39,0,20,0.9651708706634227,0.8535745314900784,0.2613781077023832,0.2483156562308619,0.0199811853723626,0.1362632641956965,-0.3096001789341286,1,2026
case118,193,True,0.37532309999915014,122656.71990077551,4.139682053847398,1.0231597447176843,1.059999992457694,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2241415220159979e-05,0.0,0.0,0,35,0,19,1.0411898829985837,0.8476353441385852,0.5560479230058054,0.0694854285278394,0.0205172467688551,0.1088283623645064,-0.1406150369204353,1,2026
case118,194,True,0.3600878000015655,122541.11281145607,4.142019679366996,1.0226971763739272,1.0599999942837346,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.7253120958571344e-05,0.0,0.0,0,37,0,19,1.024987277238737,0.8660700629750158,0.4514656512605472,0.3246892808645659,0.0497974906839148,0.1686659756905054,-0.3600490012868292,1,2026
case30,17,True,0.14934720000019297,500.57642579405825,94.16872906532862,1.0285415934038158,1.0799996421174214,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.579545793108707e-08,0.0,0.0,0,8,0,0,0.9326937675081568,0.8333006656041467,0.18904260144576324,0.0570477103221744,0.008404063487202,0.0535815189838653,0.2699373757854014,2,2027
case30,24,True,0.14316760000110662,507.266406331621,94.5671889057774,1.028387586744539,1.0799996276626347,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.91030281488014e-08,0.0,0.0,0,8,0,0,0.9398135475991417,0.8347174919548289,0.17638649639555656,0.2226145721275475,0.0161893718687013,0.0536518409930124,0.5087524525681729,2,2027
case30,29,True,0.15224809999926947,513.8659867101709,96.03583524398708,1.0280304184750373,1.0799995694596969,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.4523817238916195e-08,0.0,0.0,0,9,0,0,0.9610818582342691,0.8426435261912558,0.24280796711790803,0.1626215736453757,0.019280327397211,0.087150305726172,0.0218990393907583,2,2027
case30,36,True,0.15121069999986503,511.50335642567484,96.20653584082108,1.0280290906870067,1.0799995710461112,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.6137424708779804e-08,0.0,0.0,0,9,0,0,0.9628340014433301,0.8438978830837395,0.2707954890284078,0.0747931934516501,0.0166767850082891,0.0949820990102159,0.4666930105870253,2,2027
case30,57,True,0.14967620000061288,523.6301996017448,98.37384024961537,1.0274231255633606,1.0799995352968468,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.37024835103972e-08,0.0,0.0,1,9,0,0,0.9931928338857301,0.8568931294302913,0.3450836313820822,0.1489669082156486,0.0295783221772786,0.143495597447187,0.2076321726045782,2,2027
case30,59,True,0.15939969999999448,523.8599403482356,99.70810390703615,1.027547546213267,1.0799999258919566,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",1.8530550687234637e-06,0.0,0.0,1,9,0,0,1.0214508720899498,0.8525700108604444,0.4995786109120887,0.3619160339400894,0.0419923104795807,0.1136881589732719,-0.0453431481563737,2,2027
case30,66,True,0.13578170000073442,523.2129430097,99.1903319963879,1.0273031900580547,1.0799969891826833,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",1.8594645510017216e-06,0.0,0.0,1,9,0,0,1.0049916991791523,0.8606943425791176,0.41361872131824734,0.4525043886676165,0.0446149826683551,0.1484711168127898,0.6606800112725327,2,2027
case30,91,True,0.14711580000039248,508.9535516932418,95.7829979254204,1.0280514501927849,1.0799995965556894,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.864475933175072e-08,0.0,0.0,0,9,0,0,0.9537316180329319,0.8446311774695986,0.24030457068672045,0.0860774391050512,0.0197686649395693,0.0957855353658008,-0.1164380649776284,2,2027
case30,100,True,0.14775209999970684,517.6631824087316,97.64534305729508,1.0275688266203913,1.0799995307791244,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.587512313416255e-08,0.0,0.0,1,9,0,0,0.9799852001607156,0.8554488052302893,0.3181071715139296,0.2311305829110305,0.0373965915010361,0.1305337216368317,-0.0044798011219117,2,2027
case30,103,True,0.14718530000027386,494.4190839404602,92.90665768710956,1.0288979432906848,1.0799996532710157,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.120805946998928e-08,0.0,0.0,0,8,0,0,0.9156239446431097,0.8251086226168718,0.142698599341992,0.0516779522950393,0.0038090481355711,0.0201045179657683,0.3129595928082574,2,2027
case30,126,True,0.14497899999878427,527.6014304377746,98.6238224359222,1.0272769938008877,1.079999527665292,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",7.038620375432458e-08,0.0,0.0,1,9,0,0,0.9959102845353895,0.8595603191021861,0.3295807448356715,0.1455867183308646,0.0292936671983364,0.1558520863931159,-0.3837710066422278,2,2027
case30,132,True,0.14561049999974784,519.4503077624815,97.18690668171128,1.027549756384299,1.0799995282989212,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.385536321928953e-08,0.0,0.0,1,9,0,0,0.9716569373113904,0.8552663327732141,0.2582987063713774,0.231200213136366,0.0201721379432336,0.1437970361065092,-0.2567669156144156,2,2027
case30,136,True,0.1477762000013172,513.860314779332,97.56022357437821,1.0279675886559907,1.0799993697688304,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",5.042183703896086e-07,0.0,0.0,1,9,0,0,0.988418850290541,0.8442680200053109,0.39395037354424695,0.1088532909600325,0.0290601087179726,0.08653272925489,0.7336418142962514,2,2027
case30,137,True,0.14652840000053402,518.3661429482256,96.98216097600773,1.0276809924054653,1.0799995325205205,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",6.36403068021707e-08,0.0,0.0,0,9,0,0,0.9711678242576333,0.8515561781560281,0.26389469438555485,0.0817419148280806,0.0134371245592513,0.1324431624334681,-0.5116037453913908,2,2027
case30,154,True,0.14584180000019842,498.883960362878,93.99835121254127,1.0286302275888402,1.0799996433718126,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.517621172122176e-08,0.0,0.0,0,9,0,0,0.9311263550101726,0.8313175151383732,0.1935330223892956,0.0384502124739116,0.0117815125655869,0.0418038312571253,0.5633026704498756,2,2027
case30,170,True,0.1466774999989866,509.57197124715606,95.15315718460282,1.028137327267109,1.079999614429907,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.2620335927168185e-08,0.0,0.0,0,8,0,0,0.9446687174288995,0.8416189881792058,0.18543296039208512,0.2348674189413643,0.0162402666963405,0.0849806371539297,-0.0075718224460116,2,2027
case30,177,True,0.14781630000106816,510.9716821375221,96.6424177565493,1.0282597198814436,1.0799995470532768,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",7.19191681763931e-08,0.0,0.0,0,9,0,0,0.9780728508814285,0.8364065280678109,0.35898906924532653,0.0650441802127213,0.0190412984130699,0.0589958834248109,0.6080372730903358,2,2027
case30,198,True,0.13628699999935634,517.8344132134848,97.69219668747104,1.0277632134323207,1.0799963319561723,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",3.8435210802933995e-06,0.0,0.0,1,9,0,0,0.9872099290787744,0.8487759710142199,0.35659208471382864,0.1439407150139973,0.0262947593432488,0.1092859742383412,0.5472582217076155,2,2027
case118,17,True,0.3328105000000505,113682.60186440407,4.094613573889118,1.0214398477449038,1.0599999937338933,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2117033008962608e-05,0.0,0.0,0,40,0,25,0.9326937675081568,0.8333006656041467,0.18904260144576324,0.0570477103221744,0.008404063487202,0.0535815189838653,0.2699373757854014,2,2027
case118,24,True,0.3621462999999494,115174.08821280356,4.106060880540408,1.0208660890571384,1.059999993620348,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.0434060786556074e-05,0.0,0.0,0,40,0,24,0.9398135475991417,0.8347174919548289,0.17638649639555656,0.2226145721275475,0.0161893718687013,0.0536518409930124,0.5087524525681729,2,2027
case118,29,True,0.34298710000075516,117062.22020749243,4.116850617072484,1.0211704287382724,1.0599999935403392,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2810213817715521e-05,0.0,0.0,0,39,0,21,0.9610818582342691,0.8426435261912558,0.24280796711790803,0.1626215736453757,0.019280327397211,0.087150305726172,0.0218990393907583,2,2027
case118,36,True,0.3436584999999468,116661.5087900605,4.113483238812,1.021366391771662,1.0599999915780125,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.653480983065947e-05,0.0,0.0,0,39,0,22,0.9628340014433301,0.8438978830837395,0.2707954890284078,0.0747931934516501,0.0166767850082891,0.0949820990102159,0.4666930105870253,2,2027
case118,57,True,0.3305923999996594,119873.59196627056,4.130122435360473,1.0218567335483637,1.059999992169681,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.207131075238067e-05,0.0,0.0,0,38,0,20,0.9931928338857301,0.8568931294302913,0.3450836313820822,0.1489669082156486,0.0295783221772786,0.143495597447187,0.2076321726045782,2,2027
case118,59,True,0.36249039999893284,120760.27949739927,4.1309304661007324,1.023066585934242,1.0599999922022325,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.4852907440854324e-05,0.0,0.0,0,36,0,19,1.0214508720899498,0.8525700108604444,0.4995786109120887,0.3619160339400894,0.0419923104795807,0.1136881589732719,-0.0453431481563737,2,2027
case118,66,True,0.3171442000002571,120143.21776810804,4.129748501335814,1.0221719098862836,1.0599999546098815,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",0.00020797219369228515,0.0,0.0,0,37,0,19,1.0049916991791523,0.8606943425791176,0.41361872131824734,0.4525043886676165,0.0446149826683551,0.1484711168127898,0.6606800112725327,2,2027
case118,91,True,0.33318510000026436,115904.02469875441,4.109338706016404,1.0211257808070093,1.059999993756208,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3025037034708475e-05,0.0,0.0,0,40,0,24,0.9537316180329319,0.8446311774695986,0.24030457068672045,0.0860774391050512,0.0197686649395693,0.0957855353658008,-0.1164380649776284,2,2027
case118,100,True,0.3761378999988665,118342.82838358189,4.122443092218505,1.0214173761127965,1.0599999986824615,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",3.065525774559319e-06,0.0,0.0,0,38,0,20,0.9799852001607156,0.8554488052302893,0.3181071715139296,0.2311305829110305,0.0373965915010361,0.1305337216368317,-0.0044798011219117,2,2027
case118,103,True,0.3204137999982777,112002.31555273423,4.080148889024175,1.0215811187524113,1.0599999600553638,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",9.081209734063123e-05,0.0,0.0,0,41,0,26,0.9156239446431097,0.8251086226168718,0.142698599341992,0.0516779522950393,0.0038090481355711,0.0201045179657683,0.3129595928082574,2,2027
case118,126,True,0.3378409999986616,120710.51511185906,4.13511561874161,1.0218473369214807,1.059999992312573,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.1486201262632676e-05,0.0,0.0,0,37,0,20,0.9959102845353895,0.8595603191021861,0.3295807448356715,0.1455867183308646,0.0292936671983364,0.1558520863931159,-0.3837710066422278,2,2027
case118,132,True,0.35064369999963674,118437.53064236288,4.124473817788923,1.0210830357621306,1.0599999931490043,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.695183863148486e-05,0.0,0.0,0,38,0,20,0.9716569373113904,0.8552663327732141,0.2582987063713774,0.231200213136366,0.0201721379432336,0.1437970361065092,-0.2567669156144156,2,2027
case118,136,True,0.36453050000091025,117870.64278138595,4.11727295895051,1.0226232324648294,1.0599999922434118,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.827532890137263e-05,0.0,0.0,0,39,0,22,0.988418850290541,0.8442680200053109,0.39395037354424695,0.1088532909600325,0.0290601087179726,0.08653272925489,0.7336418142962514,2,2027
case118,137,True,0.33820639999976265,118217.43131452671,4.123073754742705,1.0212080913236359,1.0599999924787296,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.895651033123613e-05,0.0,0.0,0,38,0,20,0.9711678242576333,0.8515561781560281,0.26389469438555485,0.0817419148280806,0.0134371245592513,0.1324431624334681,-0.5116037453913908,2,2027
case118,154,True,0.35614580000037677,113312.60692579983,4.091360341160648,1.0216648229526233,1.0599999938435636,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.097574403274848e-05,0.0,0.0,0,40,0,26,0.9311263550101726,0.8313175151383732,0.1935330223892956,0.0384502124739116,0.0117815125655869,0.0418038312571253,0.5633026704498756,2,2027
case118,170,True,0.3933433000001969,115756.07696318525,4.109938746207934,1.0206059090575257,1.0599999934520847,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.111876511889932e-05,0.0,0.0,0,40,0,23,0.9446687174288995,0.8416189881792058,0.18543296039208512,0.2348674189413643,0.0162402666963405,0.0849806371539297,-0.0075718224460116,2,2027
case118,177,True,0.3513309999998455,117014.14620483686,4.112802774316695,1.0226851190240478,1.0599999915643779,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.0194311147747612e-05,0.0,0.0,0,39,0,22,0.9780728508814285,0.8364065280678109,0.35898906924532653,0.0650441802127213,0.0190412984130699,0.0589958834248109,0.6080372730903358,2,2027
case118,198,True,0.34104909999950905,118592.60334001225,4.12271340675322,1.0219549197755977,1.0599999910472568,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.7898189173924948e-05,0.0,0.0,0,38,0,20,0.9872099290787744,0.8487759710142199,0.35659208471382864,0.1439407150139973,0.0262947593432488,0.1092859742383412,0.5472582217076155,2,2027
case30,17,True,0.14489839999987453,500.57642579405825,94.16872906532862,1.0285415934038158,1.0799996421174214,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.579545793108707e-08,0.0,0.0,0,8,0,0,0.9326937675081568,0.8333006656041467,0.18904260144576324,0.0570477103221744,0.008404063487202,0.0535815189838653,0.2699373757854014,3,2028
case30,23,True,0.14583259999926668,512.5409338522412,95.34983828812202,1.0280870690452764,1.0799996000181444,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.545115817045087e-08,0.0,0.0,0,8,0,0,0.9487821550858829,0.8416487926835374,0.18514948585338253,0.1009363085935032,0.0082662531608311,0.0916403050663083,0.2126535971995407,3,2028
case30,40,True,0.1486836999993102,521.6181714180867,98.38380580783546,1.027348339835032,1.0799995491532708,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.015271702963787e-08,0.0,0.0,1,9,0,0,0.9897790879983335,0.8604317446524214,0.3417946591761059,0.1020133467001724,0.0169885459972662,0.1698809380586978,-0.6393881569588249,3,2028
case30,47,True,0.14528859999882116,501.64983583169624,94.28840712879907,1.028344495742402,1.0799996493780861,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.4810488935832495e-08,0.0,0.0,0,8,0,0,0.9293924297218698,0.8392110727022631,0.16258651136341642,0.1881509130729844,0.039244100707106,0.0552142480681095,-0.105898405194518,3,2028
case30,73,True,0.14615600000070117,515.7455817564111,96.27322078245683,1.0278015329521772,1.0799995655620467,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.41812938958941e-08,0.0,0.0,0,9,0,0,0.9596178026482345,0.8491516866362678,0.22031638557460256,0.0868812319370744,0.0159506371931566,0.1194571451886351,-0.0162146847556793,3,2028
