case_name,scenario_index,converged,solve_time_s,objective_eur,max_line_loading_pct,min_vm_pu,max_vm_pu,active_set_key,power_balance_residual_mw,line_violation_pct,voltage_violation_pu,active_line_constraints,active_voltage_constraints,active_gen_max_constraints,active_gen_min_constraints,load_scale,reactive_scale,renewable_scale,ramp_max,smoothness,std_power,complementarity,sample_id,sample_seed
case30,129,True,0.18862090000038734,507.45127292224345,95.30049498830017,1.0281785624755018,1.0799996136723191,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.3848913833244296e-08,0.0,0.0,0,9,0,0,0.9474721439876537,0.8413524646287381,0.21733892724490123,0.0816267502466074,0.0158092591957336,0.0841218089704824,0.1443519553305235,5,2030
case30,139,True,0.19116890000077547,508.5157739525011,95.87103772275749,1.0280748928389716,1.0799995934132265,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.018545268242747e-08,0.0,0.0,0,9,0,0,0.9558994355354332,0.8440652850154017,0.25565940268954346,0.0816314735253796,0.0160884060968138,0.0962244178089782,0.4229477056975645,5,2030
case30,172,True,0.19548630000099365,540.0745822697951,99.99998516118058,1.0119344747234296,1.0799979188110655,"L:9|VL:none|VH:12,24|GMAX:none|GMIN:none",6.695165239989365e-07,0.0,0.0,1,5,0,0,1.05634405413578,0.8625372862658935,0.5712648116981881,0.3626551548060075,0.0465055115266095,0.15530133723229,-0.0980434439303087,5,2030
case30,192,True,0.1951521999999386,514.6815354668396,97.06539413857669,1.027942059992743,1.0799995344822155,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.946498332105477e-08,0.0,0.0,1,9,0,0,0.9786443658686212,0.8448392799677429,0.333557903320727,0.0644924258165363,0.0155730761724453,0.1001642102577401,0.5164579663654076,5,2030
case118,5,True,0.41988560000027064,115582.27664157642,4.108105914231603,1.0207901845012453,1.0599999939059783,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3179909586824579e-05,0.0,0.0,0,40,0,23,0.9468502654242222,0.8443446349370362,0.2071170450334278,0.0865395115538439,0.0106905316204777,0.1019106329334103,-0.6025345370888453,5,2030
case118,24,True,0.41054190000068047,115174.08821280356,4.106060880540408,1.0208660890571384,1.059999993620348,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.0434060786556074e-05,0.0,0.0,0,40,0,24,0.9398135475991417,0.8347174919548289,0.17638649639555656,0.2226145721275475,0.0161893718687013,0.0536518409930124,0.5087524525681729,5,2030
case118,38,True,0.43899360000068555,116799.0867915422,4.113894278829467,1.0214518455585886,1.0599999910435645,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.7347568785908152e-05,0.0,0.0,0,39,0,22,0.9660253863794175,0.8460456999146249,0.2866821933339768,0.2390890585038425,0.033954833018458,0.0906083180513749,0.5381028865069882,5,2030
case118,39,True,0.41210400000090885,118564.75015532979,4.126034702007915,1.0208649630042335,1.0599999939165052,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3570353644354327e-05,0.0,0.0,0,38,0,20,0.9674144979549821,0.8563819113669101,0.22467067256705386,0.2758619417349667,0.0262468665321429,0.1438976154142018,0.2753269340648743,5,2030
case118,50,True,0.4183060999985173,119343.85896274525,4.125830404710736,1.022129367469703,1.0599999929173725,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.5078598227423754e-05,0.0,0.0,0,38,0,20,0.9980487188349532,0.8550839486540389,0.39917753055062305,0.100205499361057,0.02445941326118,0.139460246668303,0.1366752250189594,5,2030
case118,54,True,0.4319156000001385,119667.23246134886,4.1289976435664375,1.0215797173481747,1.0599999920757737,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.3246666827958506e-05,0.0,0.0,0,38,0,20,0.9924322173720524,0.8635289151596711,0.3483191792290407,0.3093438074920416,0.064658300441613,0.1449564594553671,-0.0100398058387659,5,2030
case118,58,True,0.4566604000010557,118529.08695001686,4.124978848657461,1.0212221336350122,1.0599999933227975,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.6105922895803815e-05,0.0,0.0,0,38,0,20,0.9719370961357081,0.8518452812431209,0.25647506301450734,0.3592701278152836,0.0482017400650078,0.1053134910519068,0.4407018132456364,5,2030
case118,83,True,0.4228696000009222,119045.67914886748,4.125741304881101,1.0214452781734469,1.0599999914668763,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.3529088821305777e-05,0.0,0.0,0,38,0,20,0.9878433230170769,0.8625707353874871,0.34256399184580816,0.3050773398310447,0.0650778752649397,0.1402578083627179,0.1458036548826904,5,2030
case118,89,True,0.40341239999906975,120705.39795893653,4.134302464668041,1.0216631906826574,1.0599999927338146,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.3998269114144932e-05,0.0,0.0,0,37,0,20,1.0012077655135667,0.8700244111931962,0.36545188444275917,0.10762666768637,0.0120584071885516,0.2175177177238954,0.2777251268946641,5,2030
case118,91,True,0.43598259999998845,115904.02469875441,4.109338706016404,1.0211257808070093,1.059999993756208,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3025037034708475e-05,0.0,0.0,0,40,0,24,0.9537316180329319,0.8446311774695986,0.24030457068672045,0.0860774391050512,0.0197686649395693,0.0957855353658008,-0.1164380649776284,5,2030
case118,103,True,0.4114231999992626,112002.31555273423,4.080148889024175,1.0215811187524113,1.0599999600553638,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",9.081209734063123e-05,0.0,0.0,0,41,0,26,0.9156239446431097,0.8251086226168718,0.142698599341992,0.0516779522950393,0.0038090481355711,0.0201045179657683,0.3129595928082574,5,2030
case118,123,True,0.3901380999996036,116289.5356825782,4.112704369761866,1.02077165042929,1.0599999933377826,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.972100784541908e-05,0.0,0.0,0,40,0,22,0.9526094924585332,0.845117056908398,0.21716588245699694,0.0639796975389819,0.0135462983379125,0.103085105488972,0.2401333776093883,5,2030
case118,124,True,0.4311281999998755,117159.70004457819,4.1171805416160305,1.0208589600561846,1.0599999925098282,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.6754231893401084e-05,0.0,0.0,0,39,0,21,0.9638271693898368,0.8538052003365582,0.25733506801326106,0.2193448645264599,0.0203135403940717,0.1370398321164788,-0.3108678719529694,5,2030
case118,126,True,0.46232839999902353,120710.51511185906,4.13511561874161,1.0218473369214807,1.059999992312573,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.1486201262632676e-05,0.0,0.0,0,37,0,20,0.9959102845353895,0.8595603191021861,0.3295807448356715,0.1455867183308646,0.0292936671983364,0.1558520863931159,-0.3837710066422278,5,2030
case118,129,True,0.397271499999988,115432.7929635288,4.106700574625612,1.0210711094235418,1.0599999938137183,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.46188804421854e-05,0.0,0.0,0,40,0,24,0.9474721439876537,0.8413524646287381,0.21733892724490123,0.0816267502466074,0.0158092591957336,0.0841218089704824,0.1443519553305235,5,2030
case118,139,True,0.4121592999999848,115884.48967323071,4.108716206736871,1.021347015813172,1.0599999926468946,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.4515961495931151e-05,0.0,0.0,0,40,0,24,0.9558994355354332,0.8440652850154017,0.25565940268954346,0.0816314735253796,0.0160884060968138,0.0962244178089782,0.4229477056975645,5,2030
case118,172,True,0.4461170000013226,124812.96707261141,4.151099646722408,1.023189240233738,1.0599999928820656,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.1343194060486894e-05,0.0,0.0,0,35,0,19,1.05634405413578,0.8625372862658935,0.5712648116981881,0.3626551548060075,0.0465055115266095,0.15530133723229,-0.0980434439303087,5,2030
case118,192,True,0.49068330000045535,117737.37593758834,4.118351690942551,1.0218826047049392,1.0599999902601631,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.811729947893582e-05,0.0,0.0,0,39,0,20,0.9786443658686212,0.8448392799677429,0.333557903320727,0.0644924258165363,0.0155730761724453,0.1001642102577401,0.5164579663654076,5,2030
