case_name,scenario_index,converged,solve_time_s,objective_eur,max_line_loading_pct,min_vm_pu,max_vm_pu,active_set_key,power_balance_residual_mw,line_violation_pct,voltage_violation_pu,active_line_constraints,active_voltage_constraints,active_gen_max_constraints,active_gen_min_constraints,load_scale,reactive_scale,renewable_scale,ramp_max,smoothness,std_power,complementarity,sample_id,sample_seed
case30,109,True,0.19055260000095586,546.9928352039805,99.99997563236525,1.0034649724252875,1.0790914744697284,"L:9|VL:none|VH:12,24|GMAX:none|GMIN:none",4.748872486359801e-05,0.0,0.0,1,5,0,0,1.0664975924459448,0.8697768387434132,0.5771497818533506,0.1043158376238163,0.0274992351405097,0.203758983718734,-0.4582560664609246,4,2029
case30,110,True,0.19658140000137792,535.9702777691922,99.99997835206004,1.0247842427812357,1.0799994133402242,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",1.1131614694459557e-05,0.0,0.0,1,7,0,0,1.0171237453569162,0.8781976698159014,0.38336555644869713,0.3005141207786547,0.0306615126296962,0.2394481706479825,-0.1591463315194885,4,2029
case30,115,True,0.19307169999956386,512.9836855831855,96.58216493129216,1.0279045053533988,1.0799995573183756,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.997468610630108e-08,0.0,0.0,0,9,0,0,0.9670919121995746,0.8471292282825718,0.28291012667969895,0.0954561991028386,0.0207501188713476,0.106337304026042,0.2923521965070527,4,2029
case30,127,True,0.18374500000027183,512.6380958955716,95.57968897860324,1.028007074213071,1.0799995946166443,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.701529365824797e-08,0.0,0.0,0,8,0,0,0.9507465553522603,0.8441854403635601,0.19528450823071458,0.2037062184834341,0.0161698078301569,0.0967039770642359,-0.2795034996624979,4,2029
case30,193,True,0.1809558000004472,530.7454445001144,99.99997461851412,1.0264816575378135,1.0799992719625156,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",8.201032193122515e-06,0.0,0.0,1,7,0,0,1.0411898829985837,0.8476353441385852,0.5560479230058054,0.0694854285278394,0.0205172467688551,0.1088283623645064,-0.1406150369204353,4,2029
case118,5,True,0.4070190000002185,115582.27664157642,4.108105914231603,1.0207901845012453,1.0599999939059783,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3179909586824579e-05,0.0,0.0,0,40,0,23,0.9468502654242222,0.8443446349370362,0.2071170450334278,0.0865395115538439,0.0106905316204777,0.1019106329334103,-0.6025345370888453,4,2029
case118,8,True,0.41319619999921997,113672.71328075451,4.095234718590968,1.02116386579027,1.0599999934131223,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.35489318498594e-05,0.0,0.0,0,40,0,25,0.9287672126771196,0.8319412093818063,0.16308579557742423,0.0794158792103575,0.0096284614417742,0.0464003923740318,0.2579948181373843,4,2029
case118,11,True,0.42817330000070797,114324.2127193161,4.0971635043872885,1.0223627045072703,1.0599999916531726,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.173855096681109e-05,0.0,0.0,0,40,0,25,0.9485689929154768,0.8318502737198317,0.2696467496725052,0.0420361472638568,0.0128970269937187,0.0433127675498284,-0.2572795263084821,4,2029
case118,24,True,0.39017989999956626,115174.08821280356,4.106060880540408,1.0208660890571384,1.059999993620348,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.0434060786556074e-05,0.0,0.0,0,40,0,24,0.9398135475991417,0.8347174919548289,0.17638649639555656,0.2226145721275475,0.0161893718687013,0.0536518409930124,0.5087524525681729,4,2029
case118,34,True,0.40283549999912793,118288.72648155803,4.123017429859263,1.0212200304814607,1.0599999914670903,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.3298481238498425e-05,0.0,0.0,0,38,0,20,0.9744351397991622,0.8547140280888758,0.2829782926237669,0.1529338274575214,0.0338457464186873,0.1300990624250549,0.3698578689298225,4,2029
case118,50,True,0.4059058000002551,119343.85896274525,4.125830404710736,1.022129367469703,1.0599999929173725,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.5078598227423754e-05,0.0,0.0,0,38,0,20,0.9980487188349532,0.8550839486540389,0.39917753055062305,0.100205499361057,0.02445941326118,0.139460246668303,0.1366752250189594,4,2029
case118,55,True,0.4314362000004621,118130.83929680969,4.119003826158121,1.0225792307258879,1.0599999920009533,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.6112362192520777e-05,0.0,0.0,0,39,0,20,0.9891486814453889,0.84202599730588,0.38831877022015243,0.1523101432246243,0.0290545804638032,0.0763462401017979,0.7626374219505826,4,2029
case118,57,True,0.42597120000027644,119873.59196627056,4.130122435360473,1.0218567335483637,1.059999992169681,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.207131075238067e-05,0.0,0.0,0,38,0,20,0.9931928338857301,0.8568931294302913,0.3450836313820822,0.1489669082156486,0.0295783221772786,0.143495597447187,0.2076321726045782,4,2029
case118,58,True,0.38962069999979576,118529.08695001686,4.124978848657461,1.0212221336350122,1.0599999933227975,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.6105922895803815e-05,0.0,0.0,0,38,0,20,0.9719370961357081,0.8518452812431209,0.25647506301450734,0.3592701278152836,0.0482017400650078,0.1053134910519068,0.4407018132456364,4,2029
case118,79,True,0.4217231999991782,119780.54537604889,4.130067817962629,1.0220273637411084,1.0599999920016825,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.9786854181802482e-05,0.0,0.0,0,38,0,20,0.9893801774667781,0.8483957953662382,0.3231762246452049,0.0997100375420775,0.0195243109289185,0.1130973609046956,-0.2923580132225463,4,2029
case118,89,True,0.40626500000144006,120705.39795893653,4.134302464668041,1.0216631906826574,1.0599999927338146,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.3998269114144932e-05,0.0,0.0,0,37,0,20,1.0012077655135667,0.8700244111931962,0.36545188444275917,0.10762666768637,0.0120584071885516,0.2175177177238954,0.2777251268946641,4,2029
case118,96,True,0.4159962000012456,115937.84194757626,4.108652898772738,1.02123515514691,1.0599999917948157,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.767527881213482e-05,0.0,0.0,0,40,0,24,0.9588063672511303,0.8523506645368283,0.2730536639200791,0.1883731418348672,0.0758641588561335,0.0849777997396558,0.2318297667287844,4,2029
case118,107,True,0.39723959999901126,120890.52097635227,4.136415006874115,1.0217544492735435,1.059999992402055,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.0784727922773527e-05,0.0,0.0,0,37,0,20,0.9952633289292364,0.8612314385598969,0.3179722877344504,0.3555059663500006,0.0506359546501881,0.1459862123766505,0.1015457693067975,4,2029
case118,109,True,0.41587000000072294,126366.77198209008,4.159397770733156,1.0232062248145541,1.0599999913480986,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2637838295859183e-05,0.0,0.0,0,35,0,19,1.0664975924459448,0.8697768387434132,0.5771497818533506,0.1043158376238163,0.0274992351405097,0.203758983718734,-0.4582560664609246,4,2029
case118,110,True,0.4054228000004514,122917.27967517533,4.145972403120158,1.0219363046767378,1.0599999932574489,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.3417316469931393e-05,0.0,0.0,0,37,0,19,1.0171237453569162,0.8781976698159014,0.38336555644869713,0.3005141207786547,0.0306615126296962,0.2394481706479825,-0.1591463315194885,4,2029
case118,115,True,0.3886311999995087,117069.45900147568,4.115781350726966,1.021315188821446,1.0599999909639526,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.1455813609350116e-05,0.0,0.0,0,39,0,21,0.9670919121995746,0.8471292282825718,0.28291012667969895,0.0954561991028386,0.0207501188713476,0.106337304026042,0.2923521965070527,4,2029
case118,127,True,0.4185010000001057,116521.29768886542,4.1148030590515825,1.0207007685414116,1.0599999934346969,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.6828677885882826e-05,0.0,0.0,0,40,0,22,0.9507465553522603,0.8441854403635601,0.19528450823071458,0.2037062184834341,0.0161698078301569,0.0967039770642359,-0.2795034996624979,4,2029
case118,193,True,0.3993271999988792,122656.71990077551,4.139682053847398,1.0231597447176843,1.059999992457694,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2241415220159979e-05,0.0,0.0,0,35,0,19,1.0411898829985837,0.8476353441385852,0.5560479230058054,0.0694854285278394,0.0205172467688551,0.1088283623645064,-0.1406150369204353,4,2029
